id,name
Q1260299,glaucidium castanotum
Q1265643,xenoglaux loweryi
Q1267371,phaethornis squalidus
Q1269428,aratinga chloroptera
Q1365651,presbytis siamensis
Q1499233,estrilda quartinia
Q1529918,kinixys belliana
Q1856078,teratoscincus microlepis
Q1984546,crypthelia formosa
Q2321520,lepidopora granulosa
Q3020122,tropidophis taczanowskyi
Q3362007,pandinus dictator
Q3418974,ranitomeya biolat
Q3934249,merulina scabricula
Q3941095,notophyllia piscacauda
Q3942251,madrepora carolina
Q3942775,flabellum thouarsii
Q3943332,favia laxa
Q3944595,dendrophyllia cladonia
Q3945006,favites stylifera
Q3945061,acropora torresiana
Q3948330,dendrophyllia californica
Q3948563,caryophyllia jogashimaensis
Q3955502,lobophyllia diminuta
Q3955637,acropora polystoma
Q4009019,myriopathes japonica
Q4010391,antipathes pauroclema
Q5659881,aglossorrhyncha biflora
Q5876404,gavilea glandulifera
Q10267414,diuris pulchella
Q10360359,rhipidoglossum ovale
Q10488253,eriosyce megliolii
Q11841018,amazilia rondoniae
Q15439422,pleurothallis cornualis
Q15455815,stelis florianii
Q15459933,eltroplectris longicornu
Q15461825,epiblastus masarangicus
Q15462801,dendrochilum acuminatum
Q15467217,epidendrum ampliracemum
Q15471406,microchilus lunifer
Q15472025,epidendrum macdougallii
Q15477243,crepidium dolichostachyum
Q15479005,habenaria aberrans
Q15482723,habenaria pungens
Q15486960,lepanthes ejecta
Q15489712,prosthechea greenwoodiana
Q15493661,aulosepalum tenuiflorum
Q15496376,ceratostylis alberteduardi
Q15497822,nervilia adolphi
Q17270099,cyrtochilum portillae
Q17270479,epidendrum klugii
Q17324246,maxillaria striolata
Q17327273,pinalia donnaiensis
Q21976141,hoplodactylus rakiurae
Q25260858,phonygammus keraudrenii
Q28816322,epidendrum cardiodontatum
Q28816381,fernandezia hagsateri
Q28816697,pinalia pandurata
Q42729949,andinia ciliaris
Q42734167,cheirostylis acuminata
Q55516612,dipodium javanicum
Q59910344,caladenia ashbyae
Q90479578,maxillaria rubroglossa
Q90614012,thrixspermum indicum
Q91265375,dienia shuicae
Q91266890,eltroplectris ortiziana
Q91271186,glomera antaresensis
Q91309981,epidendrum notostachyum
Q91362643,vanilla aspericaulis
Q91423141,espostoa cremnophila
Q91455100,phloeophila carrilloi
Q91459760,pleurothallis neobarbosae
Q91472350,sertifera gracilis
Q91589845,epidendrum microanoglossum
Q92126339,odontochilus coerulescens
Q92129771,oncidium hirtziana
Q92144153,ponthieva nicolasii
Q93043043,muscarella exesilabia
Q93043862,muscarella lipothrix
Q93208293,restrepia cobanensis
Q134993,euphorbia leuconeura
Q146789,arthrocereus melanurus
Q147282,ferocactus wislizeni
Q311741,nothostele acianthiformis
Q717085,dendrobium crumenatum
Q977485,opuntia elata
Q1055171,cereus stenogonus
Q1280555,echinopsis ferox
Q1387716,dalbergia greveana
Q1510353,mammillaria rekoi
Q1737839,opuntia elatior
Q1752347,parodia rudibuenekeri
Q1756317,aerangis modesta
Q1803411,aloe francombei
Q2947453,aloe oligophylla
Q3725003,encephalartos relictus
Q4046804,phalaenopsis pantherina
Q4987409,bulbophyllum armeniacum
Q4987464,bulbophyllum biantennatum
Q4987491,bulbophyllum blephariglossum
Q4987674,bulbophyllum comberi
Q4987677,bulbophyllum commissibulbum
Q4987762,bulbophyllum cycloglossum
Q4995237,bulbophyllum nemorale
Q4995361,bulbophyllum palilabre
Q4995633,bulbophyllum roxburghii
Q4995647,bulbophyllum rufinum
Q4995680,bulbophyllum sauguetiense
Q4995733,bulbophyllum serrulatum
Q4995800,bulbophyllum steyermarkii
Q4996019,bulbophyllum viridiflorum
Q4996069,bulbophyllum xiphion
Q5235627,lepanthes tridentata
Q5581788,gongora unicolor
Q5657295,ada ocanensis
Q5772907,clowesia russelliana
Q5851376,euphorbia angustiflora
Q5851483,euphorbia caloderma
Q6005341,masdevallia caloptera
Q6782937,masdevallia vargasii
Q6810223,cypripedium palangshanense
Q6816550,cypripedium micranthum
Q7180198,phaius australis
Q9025472,luisia antennifera
Q10262645,cycas pranburiensis
Q10768351,hoodia triebneri
Q10959373,eria sinica
Q14946471,opuntia alcahes
Q15239059,dendrobium salaccense
Q15247752,calanthe labrosa
Q15252135,goodyera grandis
Q15288051,coelogyne holochila
Q15288161,coelogyne pallens
Q15371274,pachypodium menabeum
Q15382690,euphorbia curvirama
Q15389003,euphorbia rubriseminalis
Q15434710,phaius luridus
Q15435034,corybas undulatus
Q15440021,calanthe cleistogama
Q15440191,calanthe fissa
Q15441023,calanthe johorensis
Q15442222,calanthe uncata
Q15449163,scaphosepalum hirtzii
Q15452268,dendrobium blumei
Q15453942,dendrobium engae
Q15459026,elleanthus linifolius
Q15460964,dendrobium perulatum
Q15469373,trichocentrum ×marvraganii
Q15469864,trias tothastes
Q15469929,epidendrum gomezii
Q15470254,telipogon ampliflorus
Q15472897,vanda liouvillei
Q15473414,eria occidentalis
Q15474475,zootrophion hypodiscus
Q15474804,microcoelia globulosa
Q15477547,tropidia bambusifolia
Q15479317,oberonia langbianensis
Q15480268,habenaria lancifolia
Q15482753,pelexia robusta
Q15483364,holothrix macowaniana
Q15484802,huntleya vargasii
Q15485002,lepanthes cotyledon
Q15486865,lepanthes columbar
Q15496479,acineta beyrodtiana
Q15496824,sievekingia fimbriata
Q15497863,angraecum elliotii
Q15498079,masdevallia fosterae
Q15500645,lepanthes jugum
Q17042025,cyathea azuayensis
Q17185344,alsophila australis
Q17185365,alsophila macgregorii
Q17241734,opuntia wootonii
Q17320755,liparis elegans
Q27865412,trachoma stellatum
Q39343789,pleurothallis sempergemmata
Q39351758,schomburgkia lyonsii
Q41793170,opuntia linguiformis
Q55789396,arachnis clarkei
Q65932027,bulbophyllum whitei
Q94437491,opuntia galerasensis
Q225039,aratinga solstitialis
Q307153,aotus trivirgatus
Q577924,chamaeleo chamaeleon
Q693593,elanus leucurus
Q1150927,phaner furcifer
Q1324455,tropidophis bucculentus
Q1377842,graphium sandawanum
Q1391250,chamaeleo gracilis
Q1586508,cochoa purpurea
Q1587951,cyanocorax dickeyi
Q1888378,mammillaria zublerae
Q1968383,herpestes smithii
Q3055747,epidendrum montserratense
Q3281191,potamotrygon scobina
Q3315496,sturnia erythropygia
Q3318024,papustyla pulcherrima
Q3932604,fungia fralinae
Q3945432,acropora plumosa
Q3950122,stenocyathus vermiformis
Q3951972,balanophyllia bayeri
Q3955411,goniopora columna
Q3993047,cirrhipathes hainanensis
Q4002607,leiopathes secunda
Q4004697,parantipathes larix
Q4006807,stichopathes flagellum
Q6078083,platanthera dilatata
Q10295315,heterotaxis discolor
Q10389158,vanilla trigonocarpa
Q11107937,podochilus khasianus
Q15296250,macropodanthus cootesii
Q15429898,gastrochilus garhwalensis
Q15431742,anoectochilus albomarginatus
Q15433187,coryanthes vieirae
Q15437158,cranichis tenuis
Q15440889,pleurothallis inflata
Q15442561,pleurothallis portillae
Q15444000,cyrtochilum andreettae
Q15445310,polystachya dolichophylla
Q15445396,eulophia walleri
Q15445747,polystachya mystacioides
Q15453931,stelis ciliaris
Q15459679,stelis oxysepala
Q15462093,galearis tschiliensis
Q15462195,stelis restrepioides
Q15463817,genoplesium confertum
Q15465178,genoplesium psammophilum
Q15468883,trichocentrum leeanum
Q15469812,tolumnia haitiensis
Q15471478,trichosalpinx macphersonii
Q15471738,trichotosia integra
Q15471787,tuberolabium rhopalorrhachis
Q15472714,epidendrum platyotis
Q15476045,oberonia serpentinicaulis
Q15476108,eria tomohonensis
Q15476920,octarrhena bilabrata
Q15477419,epidendrum pteroglottis
Q15477590,eria porphyroglossa
Q15479758,habenaria erinacea
Q15481410,habenaria mientienensis
Q15481485,habenaria crucifera
Q15483030,habenaria rupestris
Q15484089,phreatia pisifera
Q15486673,lepanthes crucipetala
Q15489830,lepanthes erucifera
Q15490142,psilochilus dusenianus
Q15490144,prosthechea pulcherrima
Q15490471,psychopsis sanderae
Q15490481,porroglossum olivaceum
Q15490532,lepanthes excavata
Q15490586,pseudolaelia vellozicola
Q15490668,porroglossum hoeijeri
Q15491229,aspidogyne rariflora
Q15491320,prosthechea borsiana
Q15492758,brachionidium galeatum
Q15492806,rauhiella brasiliensis
Q15494597,angraecopsis thomensis
Q15496111,sarcoglottis amazonica
Q15496587,sobralia luerorum
Q15498470,octomeria reitzii
Q15498785,oncidium cajamarcae
Q15499800,ponthieva viridilimbata
Q15500218,psychilis truncata
Q15500434,pteroceras fragrans
Q15531833,dalbergia tilarana
Q15636119,maxillaria luteograndiflora
Q17237469,opuntia arechavaletae
Q17270349,brachycorythis neglecta
Q17320650,lepanthes vaginosa
Q17324513,oncidium odoratum
Q21312033,thelymitra odora
Q22103033,paphiopedilum leucochilum
Q22286308,neophocaena asiaeorientalis
Q28815995,ceratostylis heterophylla
Q28837697,ania elmeri
Q65950299,taeniophyllum triquetroradix
Q91493278,xylobium medinae
Q92350370,crepidium arboricola
Q92409890,oncidium khoochongyeei
Q95982591,holothrix condensata
Q96202392,trichosalpinx carmeniae
Q476930,saimiri sciureus
Q518531,anopetia gounellei
Q775326,mantella aurantiaca
Q911080,bolborhynchus lineola
Q1188641,brookesia desperata
Q1269830,micropsitta geelvinkiana
Q1387271,dalbergia entadoides
Q2392362,psammobates geometricus
Q2821950,abronia campbelli
Q2838474,anomaloglossus rufulus
Q3362837,paphinia hirtzii
Q3937356,letepsammia fissilis
Q3951504,pavona minuta
Q4006712,myriopathes ulex
Q4246966,nepenthes thai
Q4735643,ameerega simulans
Q5015132,mobula kuhlii
Q5978679,neottia kiusiana
Q9061964,potamotrygon magdalenae
Q14517573,acianthera ramosa
Q15252074,gastrochilus linearifolius
Q15430245,oncidium punctulatum
Q15430701,collabium evrardii
Q15432890,coryanthes lagunae
Q15436063,platanthera bhutanica
Q15438366,crepidium ovalisepalum
Q15438785,crepidium lunatum
Q15442246,cynorkis catatii
Q15442518,cynorkis anacamptoides
Q15443216,cynorkis tenerrima
Q15443352,cynorkis globifera
Q15443899,eulophia lejolyana
Q15444589,eulophia saxicola
Q15458557,stelis microstigma
Q15459334,dendrobium nemorale
Q15460390,erythrodes glandulosa
Q15463428,galeandra huebneri
Q15464165,dendrochilum propinquum
Q15464579,glomera pumilio
Q15465551,taeniophyllum stenosepalum
Q15466085,dendrochilum graminifolium
Q15469102,epidendrum cartilaginiflorum
Q15469910,trichocentrum obcordilabium
Q15471303,trichosalpinx wilhelmii
Q15472071,microchilus microcaprinus
Q15472130,epidendrum oxynanodes
Q15472701,microchilus weberianus
Q15472799,epidendrum panicoides
Q15474850,veyretia cogniauxiana
Q15475222,vrydagzynea truncicola
Q15476671,epipactis africana
Q15476836,gymnadenia archiducis-joannis
Q15477352,epidendrum megaloclinium
Q15477863,gastrodia entomogama
Q15478443,habenaria cavatibrachia
Q15478974,octarrhena obovata
Q15479436,habenaria hilsenbergii
Q15480401,palmorchis paludicola
Q15480689,habenaria helicoplectrum
Q15480831,habenaria laurentii
Q15482000,habenaria regnellii
Q15482216,habenaria lithophila
Q15482275,habenaria pilosa
Q15484625,phreatia millikenii
Q15489531,aeranthes parkesii
Q15490322,appendicula tembuyukenensis
Q15491026,pseuderia diversifolia
Q15491335,lepanthes synema
Q15491648,pterostylis pyramidalis
Q15491723,lepanthes vibrissa
Q15492664,phreatia scandens
Q15494417,benthamia perularioides
Q15494610,camaridium bradeorum
Q15495553,sauroglossum corymbosum
Q15496535,sobralia malmiana
Q15497286,lepanthes purpurea
Q15497679,maxillaria pachyneura
Q15498457,nervilia hispida
Q15500616,caucaea sanguinolenta
Q15501005,anathallis herpetophyton
Q15501201,maxillaria verecunda
Q15531218,dalbergia carringtoniana
Q15531501,dalbergia glaziovii
Q15531661,dalbergia hostilis
Q16480151,acropora globiceps
Q17320318,habenaria pseudoglaucophylla
Q17320840,lepanthes caroli-lueri
Q17327225,pinalia polystachya
Q17329304,pterostylis anaclasta
Q17899009,rhampholeon nebulauctor
Q21305175,nothostele brasiliaensis
Q39341381,dendrochilum macranthum
Q42743070,gastrodia damingshanensis
Q62566405,porroglossum dejonghei
Q81739282,stolzia kalkhof-roseae
Q91423323,eulophia pottsii
Q91459119,pleurothallis chaparensis
Q92387263,lepanthes dactylopetala
Q92562581,pabstiella gossameri
Q93206299,pleurothallis pyelophera
Q143193,aloe peglerae
Q148218,mammillaria albilanata
Q309833,pediocactus sileri
Q430046,ceratozamia robusta
Q759171,aloe tormentorii
Q956598,cereus insularis
Q1135845,coryphantha calipensis
Q1228481,discocactus ferricola
Q1280609,echinopsis pseudomamillosa
Q1335604,euphorbia lividiflora
Q1388281,dalbergia suaresensis
Q1616231,phragmipedium vittatum
Q1620441,mammillaria halbingeri
Q1888353,mammillaria sphaerica
Q1910760,matucana paucicostata
Q1977661,neowerdermannia chilensis
Q2027527,opuntia arcei
Q2027566,opuntia crassa
Q2027582,opuntia depauperata
Q2416656,thelocactus lausseri
Q3338915,habenaria rhodocheila
Q3608999,sternbergia colchiciflora
Q4300996,euphorbia pulvinata
Q4480903,phalaenopsis venosa
Q4987303,bulbophyllum agapethoides
Q4987455,bulbophyllum baronii
Q4987751,bulbophyllum curranii
Q4987802,bulbophyllum dekockii
Q4988180,bulbophyllum horizontale
Q4988290,bulbophyllum kenejiense
Q4995088,bulbophyllum marginatum
Q4995176,bulbophyllum monanthos
Q4995220,bulbophyllum nannodes
Q4995614,bulbophyllum rhopalophorum
Q4995740,bulbophyllum shweliense
Q4995877,bulbophyllum tenuifolium
Q4995923,bulbophyllum tricarinatum
Q4995926,bulbophyllum trichambon
Q4996023,bulbophyllum volkensii
Q5197507,cyathea andersonii
Q5256687,dendrobium brymerianum
Q5304717,dracula psittacina
Q5304730,dracula ubangina
Q5758280,catasetum osculatum
Q5851446,euphorbia bravoana
Q5851476,euphorbia caerulescens
Q8960519,euphorbia opuntioides
Q10267371,diuris bracteata
Q10910624,platanthera minor
Q14946349,opuntia caribaea
Q15351622,diospyros myrtifolia
Q15382755,euphorbia cibdela
Q15389064,euphorbia malevola
Q15392923,euphorbia thinophila
Q15430789,angraecum sacculatum
Q15440691,calanthe chevalieri
Q15441609,calanthe pullei
Q15442621,catasetum gnomus
Q15458989,stelis parvula
Q15459296,dendrobium lancifolium
Q15463328,genoplesium brachystachyum
Q15463406,dendrobium taurulinum
Q15468244,thrixspermum ridleyanum
Q15470370,malaxis steyermarkii
Q15470644,trichoglottis scaphigera
Q15471142,epidendrum insulanum
Q15471786,epidendrum eustirum
Q15472680,epidendrum polychlamys
Q15473010,trigonidium christensonii
Q15473322,eria dasystachys
Q15473620,trigonidium insigne
Q15477762,zygostates aquinoi
Q15483376,pholidota pectinata
Q15484946,lepanthes chameleon
Q15490229,psilochilus macrophyllus
Q15492740,pterostylis alveata
Q15493373,liparis lueri
Q15493759,platystele jesupiorum
Q15494669,ceratostylis clathrata
Q15495280,masdevallia datura
Q15496142,masdevallia mooreana
Q15496342,masdevallia juan-albertoi
Q15496605,masdevallia pleurothalloides
Q15497171,masdevallia mendozae
Q15497270,sobralia chatoensis
Q15497516,masdevallia semiteres
Q15497613,masdevallia phasmatodes
Q15499206,sarcochilus hirticalcar
Q15499996,masdevallia ostaurina
Q15584587,cyathea cyatheoides
Q15603672,cyathea rufa
Q15697036,aquilaria baillonii
Q17185268,alsophila nigropaleata
Q17237579,opuntia lucayana
Q28816537,masdevallia calosiphon
Q39378545,pleurothallis acicularis
Q49421832,cyathea portoana
Q49519652,stanhopea inodora
Q65937664,epipogium tuberosum
Q94356663,encyclia dickinsoniana
Q135235,agave victoriae-reginae
Q148414,aloe broomii
Q149296,hoodia gordonii
Q149881,aloe macra
Q150942,aloe cameronii
Q309984,schlumbergera orssichiana
Q390327,frailea grahliana
Q426708,rupornis magnirostris
Q478533,callicebus lugens
Q541053,cynogale bennettii
Q603875,agapornis fischeri
Q767354,pauxi pauxi
Q772912,aloe ecklonis
Q1023705,euphorbia prostrata
Q1055004,cereus aethiops
Q1099718,cleistocactus ferrarii
Q1265474,campylopterus falcatus
Q1280450,echinocereus subinermis
Q1280588,echinopsis leucantha
Q1301406,mammillaria miegiana
Q1313832,paphiopedilum niveum
Q1619009,capricornis thar
Q2027625,opuntia jaliscana
Q2027714,opuntia stenarthra
Q2532001,heosemys spinosa
Q2579253,crypthelia medioatlantica
Q2650033,aloe johannis
Q2650110,aloe sakarahensis
Q2710849,leioheterodon madagascariensis
Q3235287,puma concolor costaricensis
Q3939339,astrangia conferta
Q3940895,porites desilveri
Q3945706,turbinaria irregularis
Q3946167,galaxea cryptoramosa
Q3948628,anthemiphyllia frustum
Q3952796,echinophyllia pectinata
Q3954925,truncatoflabellum arcuatum
Q4957916,brassavola flagellaris
Q4987365,bulbophyllum angusteovatum
Q4987443,bulbophyllum bakhuizenii
Q4987575,bulbophyllum cardiobulbum
Q4987764,bulbophyllum cyclopense
Q4987868,bulbophyllum dracunculus
Q4995297,bulbophyllum odontopetalum
Q4995480,bulbophyllum plumatum
Q4995549,bulbophyllum quadrialatum
Q4995842,bulbophyllum succedaneum
Q4995847,bulbophyllum sulfureum
Q4996024,bulbophyllum vulcanicum
Q5199433,cymbidium hartinahianum
Q5758278,catasetum microglossum
Q5851569,euphorbia ellenbeckii
Q7984864,bulbophyllum geniculiferum
Q9022836,liparis atrosanguinea
Q10262620,cycas furfuracea
Q10266898,disa cedarbergensis
Q13227662,acropora valida
Q15287752,campylocentrum polystachyum
Q15335021,corryocactus ayacuchoensis
Q15389586,euphorbia volkmanniae
Q15390489,euphorbia unicornis
Q15438688,pleurothallis cachensis
Q15441093,cryptochilus petelotii
Q15441569,calanthe taenioides
Q15443233,catasetum rolfeanum
Q15448410,restrepia chrysoglossa
Q15463714,geesinkorchis phaiostele
Q15464199,gonatostylis bougainvillei
Q15464903,taeniophyllum pahangense
Q15465099,taeniophyllum micranthum
Q15465149,goodyera lanceolata
Q15471064,malaxis rosei
Q15472296,tridactyle inaequilonga
Q15472767,epidendrum nutantirhachis
Q15472959,eria flavescens
Q15483240,habenaria macraithii
Q15484006,lepanthes attenuata
Q15486223,pityphyllum amesianum
Q15487260,platystele acicularis
Q15487690,lepanthes erepsis
Q15491020,pteroglossa regia
Q15492362,rangaeris rhipsalisocia
Q15494261,masdevallia brachyura
Q15495978,sigmatostalix lutzii
Q15496301,masdevallia norae
Q15496326,cheirostylis montana
Q15499088,angraecum cribbianum
Q15499130,maxillaria powellii
Q15499327,cleisostoma javanicum
Q15499364,masdevallia planadensis
Q15500955,masdevallia gutierrezii
Q15501159,angraecum meirax
Q17187685,sphaeropteris polypoda
Q17189059,alsophila tenuis
Q39365059,vanda taiwaniana
Q39383500,lycaste peruviana
Q45394579,sclerocactus intertextus
Q94437451,opuntia alcerrecensis
Q96093329,opuntia kelvinensis
Q96093477,oncidium pollardii
Q113973,accipiter haplochrous
Q371667,macrotis lagotis
Q384301,arborophila gingica
Q629227,berardius arnuxii
Q962396,chloraea gavilu
Q1769136,cabassous centralis
Q1947525,morelia clastolepis
Q2880219,cuitlauzina egertonii
Q3945021,deltocyathus magnificus
Q5247361,phrynosoma cerroense
Q5385919,pinalia polyura
Q6395390,beloglottis subpandurata
Q9673704,caladenia leptoclavia
Q10261031,corybas fenestratus
Q10262805,cyrtopodium gonzalezii
Q10342778,oxystophyllum moluccense
Q13436585,bathypsammia fallosocialis
Q15287516,caladenia discoidea
Q15432852,bletia neglecta
Q15438376,pleurothallis calvariola
Q15439047,crepidium micranthum
Q15440575,crossoglossa longissima
Q15442506,cynorkis brachyceras
Q15443488,cynorkis laxiflora
Q15444683,cyrtochilum fractiflexum
Q15448413,diaphananthe garayana
Q15450852,didymoplexis trukensis
Q15459894,stelis poculifera
Q15461651,stelis subtilis
Q15463355,genoplesium morrisii
Q15464389,dendrochilum citrinum
Q15464874,genoplesium formosum
Q15465407,goodyera stelidifera
Q15466451,taeniophyllum reijnvaanae
Q15466516,telipogon morganiae
Q15467384,taeniophyllum erinaceum
Q15468085,epidendrum campylostele
Q15468217,epidendrum ancirotylosum
Q15468570,epidendrum calagrense
Q15469296,epidendrum dejeaniae
Q15469367,malaxis cipoensis
Q15470842,trichocentrum recurvum
Q15471213,malaxis tridentula
Q15471423,mediocalcar subteres
Q15471770,epidendrum fruticulum
Q15474474,vrydagzynea schumanniana
Q15475322,epidendrum lilijae
Q15476126,oberonia cordata
Q15476910,octarrhena pusilla
Q15478216,oberonia irrorata
Q15478576,habenaria anaphysema
Q15478792,oreorchis aurantiaca
Q15478812,habenaria bongensium
Q15479173,habenaria falcata
Q15479833,ornithocephalus aurorae
Q15479842,habenaria hassleriana
Q15480686,habenaria guadalajarana
Q15481338,habenaria longipedicellata
Q15482784,peristylus cryptostylus
Q15482981,habenaria weberiana
Q15483080,habenaria vanoverberghii
Q15483110,peristylus mucronatus
Q15483545,phreatia albofarinosa
Q15483833,jumellea porrigens
Q15484151,pelexia ochyrae
Q15484303,phreatia nebularum
Q15484700,lepanthes celox
Q15487053,lepanthes imposita
Q15487227,podochilus steinii
Q15488528,lepanthes nutanticaulis
Q15488761,ponthieva ovatilabia
Q15489040,lepanthes politilabia
Q15489111,agrostophyllum papuanum
Q15490269,lepanthes erythrocles
Q15490312,appendicula jacobsonii
Q15491587,lepanthes vasquezii
Q15494830,pterostylis hians
Q15494886,cheirostylis ovata
Q15494924,bryobium eriaeoides
Q15497207,ceratostylis brevipes
Q15498137,maxillaria cesarfernandezii
Q15498241,ceratostylis longicaulis
Q15498873,nervilia imperatetorum
Q15499600,maxillaria microtricha
Q15500255,liparis bibullata
Q17270672,crepidium foliosum
Q17320416,hetaeria armata
Q17320781,liparis brachystele
Q17320810,lepanthes pelvis
Q17321035,malaxis chiarae
Q17324713,oncidium callacallaense
Q17327245,pinalia hutchinsoniana
Q23056131,dipodium speciosum
Q33093788,robiquetia arunachalensis
Q42743853,grosourdya decipiens
Q51077740,oberonia pauzii
Q91414751,cyrtochilum wetzelii
Q91588002,epidendrum chalmersii
Q91589731,epidendrum maroniense
Q91591798,epidendrum wolfii
Q139909,epiphyllum crenatum
Q161518,orchis simia
Q204322,felis bieti
Q301084,heloderma horridum
Q308342,achatinella viridans
Q309978,pseudorhipsalis alata
Q310575,gymnocalycium carminanthum
Q429477,lissotis melanogaster
Q839013,heliomaster squamosus
Q901824,amazilia tzacatl
Q1055022,cereus albicaulis
Q1063701,tauraco porphyreolophus
Q1084857,psittaculirostris salvadorii
Q1259161,micropsitta finschii
Q1264898,pseudoscops grammicus
Q1273473,amazilia brevirostris
Q1599687,phalaenopsis reichenbachiana
Q1767042,pteropus griseus
Q1936438,epipedobates anthonyi
Q1944119,paphiopedilum callosum
Q2180636,siebenrockiella crassicollis
Q2189041,millepora tenera
Q2510330,vanilla cucullata
Q2633509,distichopora laevigranulosa
Q2934442,calumma tsaratananense
Q3552369,saara loricata
Q3730272,crotalus durissus unicolor
Q3939894,rhizosmilia elata
Q3942154,platygyra yaeyamaensis
Q3943075,acropora ridzwani
Q3944331,pseudocyathoceras avis
Q3944355,anacropora pillai
Q3944680,cladopsammia gracilis
Q3944983,trochocyathus burchae
Q3945957,favites peresi
Q3947012,montipora porites
Q3947123,paracyathus molokensis
Q3951785,montipora millepora
Q3953416,flabellum angustum
Q3954227,paraconotrochus zeidleri
Q3993031,antipathes caribbeana
Q4006514,antipathes salicoides
Q4009597,antipathella aperta
Q4987402,bulbophyllum arianeae
Q4987970,bulbophyllum fallax
Q4988083,bulbophyllum globiceps
Q4995878,bulbophyllum tenuipes
Q9693521,campylocentrum sellowii
Q9792102,coelogyne rhabdobulbon
Q10265055,dendrophylax sallei
Q14158867,porites brighami
Q15288072,cleistes unifoliata
Q15314969,echinopsis nigra
Q15333744,corryocactus brevispinus
Q15383907,euphorbia dumeticola
Q15436482,cranichis reticulata
Q15440817,cryptocentrum standleyi
Q15443101,catasetum spitzii
Q15450703,specklinia microphylla
Q15455101,dendrobium delacourii
Q15456129,dendrobium hemimelanoglossum
Q15459288,dendrobium lowii
Q15461380,dendrobium pseudopeloricum
Q15466886,encyclia lorata
Q15471420,epidendrum lueri
Q15471441,triphora wagneri
Q15472016,trisetella didyma
Q15483199,peristeria selligera
Q15484010,peristylus djampangensis
Q15487813,lepanthes homotaxis
Q15495080,chondrorhyncha anatona
Q15496347,sigmatostalix minax
Q15500866,masdevallia pachyantha
Q15541904,cedrela angustifolia
Q15604202,cyathea werffii
Q16138498,nepenthes anamensis
Q17241130,rebutia oligacantha
Q18072662,cedrela kuelapensis
Q20908246,mazama temama cerasina
Q22703908,habenaria sahyadrica
Q25381738,fungia klunzingeri
Q39347880,prasophyllum firthii
Q42730007,andinia geminipetala
Q42730203,andinia sibundoyensis
Q48162889,tylototriton anhuiensis
Q56234888,habenaria ferdinandi
Q64212275,stelis hypsitera
Q65932135,caladenia holmesii
Q65932138,caladenia minorata
Q66311537,selenipedium buenaventurae
Q67193008,liparis guamensis
Q90442346,cynorkis mangabensis
Q90610782,teagueia anitana
Q91267692,epidendrum ionostachyum
Q91271291,glomera cristata
Q91355025,stanhopea rubromaculata
Q92129656,oncidium colombianum
Q92143004,pleurothallis rhinocera
Q92158021,stelis carnalis
Q92160975,stelis perbona
Q136483,herpysma longicaulis
Q199203,chrysemys picta
Q201177,huso dauricus
Q209670,spilocuscus kraemeri
Q305805,cuora zhoui
Q305886,colophon izardi
Q583362,alouatta seniculus
Q617424,heliangelus micraster
Q644670,threnetes ruckeri
Q936671,bubo capensis
Q1073416,glaucidium cuculoides
Q1313003,trichocentrum fuscum
Q1552149,acipenser medirostris
Q2636734,varanus beccarii
Q2650087,aloe ×philippei
Q2705553,dalbergia cearensis
Q2797262,inferiolabiata spinosa
Q3197156,kinixys nogueyi
Q3281136,mobula munkiana
Q3940430,symphyllia radians
Q3941844,crispatotrochus rubescens
Q3942966,deltocyathus murrayi
Q3945018,anomocora gigas
Q3949931,truncatoflabellum australiensis
Q4046408,paphiopedilum intaniae
Q4247210,nepenthes flava
Q5382771,epidendrum hemiscleria
Q5614162,guarianthe aurantiaca
Q7439598,scuticaria novaesii
Q9022842,liparis cordifolia
Q9580873,acianthera violacea
Q9673740,caladenia magniclavata
Q10751566,tylototriton ziegleri
Q15219378,tylototriton panhai
Q15236169,dalbergia assamica
Q15246655,odontochilus elwesii
Q15429943,oncidium planilabre
Q15434529,panisea albiflora
Q15438674,pleurothallis blepharopetala
Q15439797,pleurothallis depressa
Q15440233,pleurothallis dilemma
Q15441642,pleurothallis helleri
Q15442387,pleurothallis penduliflora
Q15442665,pleurothallis ruscifolia
Q15442894,pleurothallis quaternaria
Q15444111,cyrtochilum examinans
Q15444316,polystachya cultriformis
Q15447021,polystachya modesta
Q15449439,dichaea filiarum
Q15459524,echinosepala shuarii
Q15464268,glomera secunda
Q15464367,dendrochilum apoense
Q15465412,telipogon antioquianus
Q15465462,dendrochilum woodianum
Q15466220,gomphichis altissima
Q15468618,epidendrum arbuscula
Q15472097,meiracyllium trinasutum
Q15472353,microcoelia macrantha
Q15473326,epidendrum platystigma
Q15473663,epidendrum paranaense
Q15474442,myoxanthus gyas
Q15475158,zygopetalum brachypetalum
Q15476788,octarrhena purpureiocellata
Q15477475,epidendrum scabrum
Q15479202,ornithocephalus cryptanthus
Q15484013,jumellea arborescens
Q15486013,platystele umbellata
Q15486240,plocoglottis bicallosa
Q15486316,lepanthes dactylina
Q15487594,podochilus appendiculatus
Q15487953,porroglossum agile
Q15488747,lepanthes martineae
Q15489128,lepanthes obovata
Q15489451,lepanthes orion
Q15490223,aphyllorchis angustipetala
Q15490805,appendicula pandurata
Q15490970,liparis celebica
Q15491613,liparis brunnescens
Q15492694,agrostophyllum ventricosum
Q15492938,liparis nebuligena
Q15493232,liparis imperatifolia
Q15496042,robiquetia bertholdii
Q15497039,maxillaria angustisegmenta
